Istwert Kraft F_X / N,Istwert Kraft F_Y / N,Istwert Kraft in Stoßrichtung F_Z / N,Istwert Moment M_A / Nm,Istwert Moment M_B  / Nm,Istwert Moment M_C / Nm,Istposition TCP X / mm,Istposition TCP Y / mm,Istposition TCP Z / mm,Istorientierung TCP A / °,Istorientierung TCP B / °,Istorientierung TCP C / °,Sollwert Vorschubgeschw. Soll_v_f / mm/min,Istwert Vorschubgeschwindigkeit v_f / mm/min,Sollwert Drehzahl Soll_n_sp / U/min,Istwert Spindeldrehzahl n_sp / U/min,Istwert Spindeldrehmoment M_sp / Nm,Istwert Spindelstrom I_sp / A,Sollwert Kraft in Stoßrichtung Soll_F_Z / N,Istwert Strom Achse 1 I_a1 / A,Istwert Strom Achse2 I_a2 / A,Istwert Strom Achse3 I_a3 / A,Istwert Strom Achse4 I_a4 / A,Istwert Strom Achse5 I_a5 / A,Istwert Strom Achse6 I_a6 / A,Istwert Moment Achse1 M_a1 / Nm,Istwert Moment Achse2 M_a2 / Nm,Istwert Moment Achse3 M_a3 / Nm,Istwert Moment Achse4 M_a4 / Nm,Istwert Moment Achse5 M_a5 / Nm,Istwert Moment Achse6 M_a6 / Nm
348.0,-1498.0,6846.0,-28.872,-15.674,-6.812,610.671598344583,2306.9615983445833,-136.6444016554169,-90.01,0.0,3.0,1500,1500.0,0,3201.198,-85124.29,11.876,0,-2.968,17.435,-1.791,2.088,-5.988,4.038,1684.431,9859.758,-846.36,-259.223,-821.996,311.773
350.0,-1421.0,6889.0,-49.469,-9.354,-5.931,610.9823873366913,2306.9643873366913,-136.64061266330867,-90.01,0.0,3.0,1500,1500.0,0,3199.558,-81514.77,11.372,0,-2.927,15.811,-1.731,1.96,-6.052,4.156,1661.423,8941.215,-818.054,-243.358,-830.767,320.942
401.0,-1472.0,6995.0,-15.591,7.391,-4.171,611.2951851221876,2306.9641851221872,-136.63081487781238,-90.01,0.0,3.0,1500,1500.0,0,3200.436,-84553.09,11.796,0,-2.7,17.811,-1.969,2.08,-5.801,4.252,1532.516,10072.12,-930.292,-258.216,-796.337,328.307
339.0,-1479.0,6784.0,-21.368,-22.064,-6.848,611.6029917098698,2306.9599917098694,-136.62600829013024,-90.01,0.0,3.0,1500,1500.0,0,3200.111,-82714.91,11.539,0,-2.57,17.282,-1.916,2.117,-6.074,4.294,1458.757,9773.128,-905.366,-262.775,-833.712,331.584
373.0,-1393.0,6909.0,-43.139,2.807,-6.081,611.9078071085443,2306.9608071085445,-136.62419289145564,-90.01,0.0,3.0,1500,1500.0,0,3200.168,-83112.92,11.595,0,-2.565,15.664,-1.696,2.064,-6.304,4.39,1456.051,8858.124,-801.437,-256.204,-865.262,338.985
378.0,-1461.0,6978.0,-20.578,-4.985,-4.191,612.2166313270268,2306.963631327027,-136.61336867297322,-90.01,0.0,3.0,1500,1500.0,0,3198.872,-86017.55,12.0,0,-2.765,17.956,-1.777,2.189,-6.02,4.442,1569.395,10154.03,-839.741,-271.772,-826.316,342.999
326.0,-1442.0,6771.0,-34.769,-23.461,-5.445,612.5254643741413,2306.9654643741414,-136.60853562585874,-90.01,0.0,3.0,1500,1500.0,0,3199.654,-83304.34,11.622,0,-2.815,16.603,-1.718,2.155,-6.123,4.478,1597.646,9389.025,-811.717,-267.51,-840.52,345.76
405.0,-1421.0,6963.0,-18.503,15.532,-5.824,612.835306258721,2306.967306258721,-136.6056937412791,-90.01,0.0,3.0,1500,1500.0,0,3200.34,-82891.13,11.564,0,-2.559,15.919,-1.617,2.123,-6.024,4.572,1452.498,9002.226,-764.259,-263.544,-826.839,353.051
355.0,-1458.0,6915.0,-31.813,-17.464,-4.003,613.1511569896076,2306.9651569896077,-136.59384301039253,-90.01,0.0,3.0,1500,1500.0,0,3201.523,-82693.64,11.536,0,-2.564,18.338,-1.831,2.242,-5.748,4.678,1455.205,10370.43,-865.371,-278.284,-789.006,361.226
332.0,-1418.0,6810.0,-43.691,-23.931,-4.88,613.4620165756518,2306.966016575652,-136.5909834243482,-90.01,0.0,3.0,1500,1500.0,0,3201.16,-80101.96,11.175,0,-2.263,16.27,-1.856,2.163,-5.81,4.721,1284.681,9201.104,-876.778,-268.576,-797.515,364.54
423.0,-1444.0,6999.0,-7.614,19.542,-5.073,613.7698850257135,2306.9698850257137,-136.58711497428655,-90.01,0.0,3.0,1500,1500.0,0,3199.902,-82219.66,11.47,0,-2.71,16.452,-1.641,2.202,-5.884,4.729,1538.098,9303.575,-775.384,-273.312,-807.726,365.166
354.0,-1454.0,6865.0,-29.485,-18.783,-6.537,614.0747623486609,2306.9767623486605,-136.57723765133912,-90.01,0.0,3.0,1500,1500.0,0,3200.874,-80767.35,11.268,0,-2.995,18.035,-1.755,2.324,-6.053,4.736,1700.164,10198.69,-829.32,-288.525,-830.898,365.681
350.0,-1383.0,6868.0,-51.745,-12.064,-5.495,614.3776485533714,2306.9806485533713,-136.57335144662864,-90.01,0.0,3.0,1500,1500.0,0,3199.196,-82441.46,11.501,0,-2.892,16.081,-1.741,2.207,-6.183,4.751,1641.292,9093.743,-822.701,-274.022,-848.702,366.859
416.0,-1445.0,7014.0,-8.008,10.912,-4.812,614.6895436487312,2306.9765436487314,-136.56845635126882,-90.01,0.0,3.0,1500,1500.0,0,3199.31,-84155.06,11.74,0,-2.718,16.774,-1.598,2.289,-5.915,4.723,1543.004,9485.599,-755.105,-284.204,-811.915,364.687
350.0,-1457.0,6821.0,-26.004,-19.591,-7.267,614.9994476436353,2306.9744476436354,-136.55755235636465,-90.01,0.0,3.0,1500,1500.0,0,3199.31,-83125.08,11.597,0,-2.411,17.814,-1.695,2.365,-6.029,4.685,1368.42,10074.14,-801.014,-293.557,-827.559,361.778
375.0,-1381.0,6919.0,-46.956,-0.836,-5.986,615.3123605469879,2306.9753605469878,-136.5536394530121,-90.01,0.0,3.0,1500,1500.0,0,3199.539,-84382.94,11.772,0,-2.523,15.801,-1.569,2.239,-5.91,4.707,1432.197,8935.484,-741.586,-277.929,-811.195,363.509
394.0,-1450.0,7004.0,-16.964,-1.469,-4.136,615.6262823677018,2306.9832823677016,-136.5477176322982,-90.01,0.0,3.0,1500,1500.0,0,3199.902,-82405.0,11.496,0,-2.745,17.417,-1.724,2.344,-5.494,4.643,1558.229,9849.308,-814.674,-290.952,-754.118,358.538
336.0,-1445.0,6792.0,-29.237,-24.067,-6.025,615.9352131146987,2306.986213114699,-136.53778688530127,-90.01,0.0,3.0,1500,1500.0,0,3200.874,-83167.62,11.603,0,-2.723,17.473,-1.69,2.358,-5.815,4.561,1545.88,9881.331,-798.479,-292.728,-798.17,352.167
402.0,-1389.0,6969.0,-27.348,13.6,-5.981,616.2431527969095,2306.98715279691,-136.53384720309043,-90.01,0.0,3.0,1500,1500.0,0,3199.654,-81931.02,11.43,0,-2.62,16.247,-1.479,2.266,-5.938,4.543,1487.009,9187.789,-698.916,-281.303,-815.057,350.805
368.0,-1428.0,6968.0,-27.421,-15.345,-3.341,616.551101423274,2306.985101423274,-136.52689857672604,-90.01,0.0,3.0,1500,1500.0,0,3200.016,-82833.4,11.556,0,-2.474,17.808,-1.76,2.406,-5.738,4.478,1404.115,10070.77,-831.855,-298.648,-787.631,345.76
330.0,-1404.0,6801.0,-34.27,-25.455,-5.249,616.8610590027405,2306.983059002741,-136.5189409972595,-90.01,0.0,3.0,1500,1500.0,0,3200.092,-83337.76,11.626,0,-2.336,17.081,-1.64,2.361,-5.889,4.405,1325.958,9659.195,-774.961,-293.083,-808.381,340.126
417.0,-1397.0,7006.0,-13.232,20.182,-5.615,617.1690255442668,2306.989025544267,-136.5149744557332,-90.01,0.0,3.0,1500,1500.0,0,3199.12,-82480.95,11.507,0,-2.484,16.254,-1.431,2.343,-5.781,4.409,1410.205,9191.834,-675.961,-290.893,-793.588,340.495
351.0,-1423.0,6924.0,-32.689,-20.475,-5.034,617.4790010568194,2306.995001056819,-136.50799894318064,-90.01,0.0,3.0,1500,1500.0,0,3199.94,-85513.19,11.93,0,-2.969,17.773,-1.802,2.479,-5.618,4.409,1685.446,10050.71,-851.289,-307.764,-771.202,340.458
338.0,-1389.0,6879.0,-43.267,-17.934,-5.277,617.7939855493737,2307.002985549374,-136.49901445062625,-90.01,0.0,3.0,1500,1500.0,0,3199.596,-83310.41,11.622,0,-2.79,16.379,-1.34,2.377,-5.454,4.351,1583.774,9262.62,-633.15,-295.096,-748.62,336.002
423.0,-1421.0,7022.0,-5.817,18.234,-5.586,618.1069790309144,2307.0019790309143,-136.49302096908556,-90.01,0.0,3.0,1500,1500.0,0,3199.883,-83684.13,11.675,0,-2.657,16.896,-1.542,2.417,-5.333,4.244,1508.155,9554.869,-728.489,-300.009,-732.059,327.681
349.0,-1429.0,6877.0,-29.915,-20.344,-6.584,618.4149815104349,2306.995981510435,-136.48501848956508,-90.01,0.0,3.0,1500,1500.0,0,3200.626,-85267.09,11.895,0,-2.349,17.703,-1.818,2.515,-5.646,4.148,1333.233,10011.44,-858.893,-312.204,-775.064,320.279
354.0,-1359.0,6912.0,-48.519,-7.811,-5.623,618.7189929969376,2306.996992996938,-136.48000700306235,-90.01,0.0,3.0,1500,1500.0,0,3200.15,-81487.43,11.368,0,-2.343,16.308,-1.438,2.399,-5.839,4.104,1329.849,9222.508,-679.623,-297.76,-801.442,316.892
402.0,-1424.0,7048.0,-9.786,8.917,-4.689,619.0250134994341,2307.002013499434,-136.47298650056587,-90.01,0.0,3.0,1500,1500.0,0,3200.588,-83401.56,11.635,0,-2.791,17.247,-1.578,2.485,-5.662,3.989,1584.451,9753.24,-745.811,-308.534,-777.224,308.018
337.0,-1430.0,6843.0,-25.6,-21.55,-6.933,619.3270430269448,2307.005043026945,-136.46595697305514,-90.01,0.0,3.0,1500,1500.0,0,3201.008,-81520.85,11.373,0,-2.668,17.316,-1.469,2.52,-5.973,3.927,1514.583,9792.342,-693.987,-312.855,-819.836,303.231
375.0,-1361.0,6970.0,-41.366,5.732,-5.769,619.6370815884994,2307.0060815884995,-136.45891841150066,-90.01,0.0,3.0,1500,1500.0,0,3200.245,-80463.52,11.225,0,-2.552,16.327,-1.439,2.387,-5.794,3.935,1448.607,9232.789,-680.186,-296.339,-795.355,303.857
381.0,-1432.0,7039.0,-16.964,-4.668,-3.902,619.9531291931362,2307.0061291931365,-136.45087080686378,-90.01,0.0,3.0,1500,1500.0,0,3200.207,-83052.16,11.586,0,-2.413,17.542,-1.676,2.521,-5.359,3.96,1369.943,9919.926,-791.861,-312.973,-735.594,305.771
328.0,-1422.0,6838.0,-32.384,-25.819,-5.514,620.263185849903,2307.005185849903,-136.44381415009698,-90.01,0.0,3.0,1500,1500.0,0,3199.978,-80056.39,11.169,0,-2.265,16.928,-1.569,2.495,-5.602,3.909,1285.696,9572.902,-741.586,-309.777,-768.911,301.868
406.0,-1393.0,7022.0,-18.692,17.174,-5.849,620.5702515678564,2307.009251567856,-136.43574843214358,-90.01,0.0,3.0,1500,1500.0,0,3199.711,-82201.43,11.468,0,-2.501,16.511,-1.431,2.44,-5.699,3.955,1419.679,9337.283,-675.961,-302.91,-782.329,305.44
354.0,-1434.0,7003.0,-29.513,-15.712,-4.267,620.874326356062,2307.016326356062,-136.42767364393788,-90.01,0.0,3.0,1500,1500.0,0,3200.168,-82234.85,11.472,0,-2.749,17.733,-1.574,2.598,-5.748,4.002,1560.429,10027.96,-743.557,-322.563,-789.071,309.049
326.0,-1390.0,6867.0,-41.445,-22.288,-5.0,621.178410223595,2307.019410223595,-136.42158977640503,-90.01,0.0,3.0,1500,1500.0,0,3199.787,-81539.08,11.375,0,-2.841,16.619,-1.287,2.481,-5.932,4.055,1612.364,9398.464,-608.084,-308.001,-814.272,313.099
415.0,-1411.0,7048.0,-6.485,21.124,-5.776,621.4825031795388,2307.0215031795387,-136.4134968204612,-90.01,0.0,3.0,1500,1500.0,0,3198.681,-83927.2,11.709,0,-2.664,16.912,-1.636,2.483,-5.975,4.092,1512.384,9563.633,-772.849,-308.297,-820.228,316.008
344.0,-1431.0,6936.0,-29.62,-19.259,-6.384,621.7906052329865,2307.0166052329864,-136.40539476701343,-90.01,0.0,3.0,1500,1500.0,0,3199.883,-83349.91,11.628,0,-2.474,17.827,-1.612,2.6,-5.933,4.118,1404.115,10081.39,-761.583,-322.741,-814.403,317.996
340.0,-1374.0,6936.0,-50.434,-12.94,-5.351,622.1017163930403,2307.01871639304,-136.39928360695967,-90.01,0.0,3.0,1500,1500.0,0,3199.558,-83313.45,11.623,0,-2.319,16.107,-1.28,2.462,-5.853,4.161,1316.316,9108.575,-604.704,-305.692,-803.472,321.347
407.0,-1441.0,7065.0,-3.966,12.767,-5.172,622.4158366688113,2307.025836668811,-136.3891633311888,-90.01,0.0,3.0,1500,1500.0,0,3199.921,-84471.05,11.784,0,-2.627,17.489,-1.653,2.519,-5.482,4.157,1491.238,9890.432,-780.876,-312.737,-752.481,320.979
336.0,-1441.0,6867.0,-28.69,-19.581,-7.032,622.7269660694195,2307.0309660694193,-136.38103393058043,-90.01,0.0,3.0,1500,1500.0,0,3200.722,-82268.27,11.477,0,-2.81,17.423,-1.593,2.599,-5.6,4.212,1595.109,9853.016,-752.711,-322.682,-768.714,325.214
365.0,-1371.0,6975.0,-43.633,1.521,-5.897,623.0341046039947,2307.0331046039946,-136.3758953960053,-90.01,0.0,3.0,1500,1500.0,0,3199.463,-83775.27,11.687,0,-2.52,16.111,-1.406,2.429,-5.843,4.311,1430.337,9111.103,-664.555,-301.489,-802.031,332.872
384.0,-1430.0,7081.0,-17.713,-1.125,-4.033,623.3412522816752,2307.0282522816756,-136.36574771832477,-90.01,0.0,3.0,1500,1500.0,0,3200.626,-82921.52,11.568,0,-2.408,17.904,-1.552,2.559,-5.822,4.361,1366.559,10124.7,-733.559,-317.709,-799.217,336.776
322.0,-1430.0,6867.0,-26.505,-24.467,-5.975,623.6434091116088,2307.0264091116087,-136.3575908883912,-90.01,0.0,3.0,1500,1500.0,0,3199.921,-83392.45,11.634,0,-2.188,17.177,-1.527,2.536,-6.142,4.36,1242.05,9713.802,-721.448,-314.809,-843.138,336.702
385.0,-1367.0,6997.0,-28.323,12.737,-6.008,623.9515751029522,2307.0305751029523,-136.35142489704774,-90.01,0.0,3.0,1500,1500.0,0,3199.673,-83905.92,11.706,0,-2.502,16.277,-1.29,2.452,-6.046,4.479,1420.355,9204.979,-609.351,-304.39,-829.916,345.871
357.0,-1430.0,7032.0,-22.246,-12.486,-4.543,624.2677502648716,2307.0417502648716,-136.33924973512845,-90.01,0.0,3.0,1500,1500.0,0,3198.872,-84057.84,11.727,0,-2.847,18.265,-1.526,2.586,-5.395,4.482,1615.747,10328.97,-720.885,-321.024,-740.568,346.128
321.0,-1406.0,6876.0,-38.224,-25.403,-5.306,624.5829346065419,2307.048934606542,-136.33406539345808,-90.01,0.0,3.0,1500,1498.384,0,3200.13,-84741.46,11.822,0,-2.796,16.547,-1.542,2.503,-5.335,4.466,1587.158,9357.677,-728.771,-310.724,-732.321,344.84
413.0,-1407.0,7060.0,-11.06,20.434,-5.803,624.8961281371476,2307.049128137148,-136.3278718628524,-90.01,0.0,3.0,1500,1476.761,0,3199.94,-81961.41,11.434,0,-2.594,16.269,-1.374,2.48,-5.429,4.439,1472.46,9200.092,-649.205,-307.823,-745.281,342.814
348.0,-1426.0,6983.0,-30.611,-19.202,-4.718,625.2023308658822,2307.0463308658823,-136.31466913411774,-90.01,0.0,3.0,1500,1429.943,0,3200.684,-85267.09,11.895,0,-2.344,18.237,-1.558,2.622,-5.758,4.403,1330.695,10313.3,-736.094,-325.464,-790.38,339.979
328.0,-1383.0,6943.0,-40.597,-19.258,-5.109,625.5065428019485,2307.0445428019484,-136.30845719805149,-90.01,0.0,3.0,1500,1358.186,0,3200.417,-82168.01,11.463,0,-2.236,16.029,-1.536,2.491,-5.819,4.336,1269.117,9064.755,-725.813,-309.244,-798.824,334.861
413.0,-1414.0,7070.0,-6.717,21.022,-5.803,625.8127639545584,2307.0527639545585,-136.29823604544168,-90.01,0.0,3.0,1500,1266.226,0,3199.844,-83559.55,11.657,0,-2.335,16.619,-1.172,2.517,-5.663,4.281,1325.62,9398.127,-553.584,-312.441,-777.289,330.59
334.0,-1420.0,6917.0,-31.084,-19.246,-6.689,626.1149943329328,2307.061994332933,-136.27900566706714,-90.01,0.0,3.0,1500,1162.581,0,3200.359,-85352.16,11.907,0,-2.481,17.656,-1.031,2.594,-5.831,4.319,1408.344,9984.478,-486.974,-322.031,-800.395,333.535
343.0,-1343.0,6930.0,-48.467,-5.722,-5.984,626.4082339463025,2307.0742339463022,-136.26676605369747,-90.01,0.0,3.0,1500,1055.501,0,3199.406,-82079.9,11.451,0,-2.352,15.422,-0.469,2.414,-5.819,4.326,1335.263,8721.102,-221.518,-299.713,-798.759,334.088
392.0,-1395.0,7025.0,-8.893,8.356,-4.954,626.6944828039069,2307.082482803907,-136.2525171960931,-90.01,0.0,3.0,1500,948.358,0,3200.283,-84574.35,11.799,0,-2.247,16.229,-0.333,2.48,-5.382,4.232,1275.715,9177.676,-157.583,-307.883,-738.736,326.76
328.0,-1375.0,6795.0,-25.959,-22.387,-6.926,626.9667409149948,2307.087740914995,-136.2332590850052,-90.01,0.0,3.0,1500,841.216,0,3200.15,-83049.12,11.586,0,-2.102,16.969,0.148,2.519,-5.384,4.085,1193.16,9596.161,69.849,-312.737,-738.997,315.419
364.0,-1272.0,6872.0,-37.078,5.645,-5.955,627.2140082888245,2307.0950082888244,-136.22199171117555,-90.01,0.0,3.0,1500,734.073,0,3200.531,-81791.26,11.411,0,-1.89,15.135,0.393,2.44,-5.469,4.027,1072.879,8558.798,185.889,-302.91,-750.714,311.0
357.0,-1305.0,6902.0,-11.419,-3.529,-3.86,627.4392849346632,2307.1002849346633,-136.21271506533685,-90.01,0.0,3.0,1500,626.93,0,3200.188,-83191.92,11.606,0,-2.204,16.197,0.108,2.545,-5.15,3.918,1251.016,9159.306,51.12,-315.992,-706.859,302.531
304.0,-1252.0,6674.0,-24.346,-21.472,-5.629,627.6465708617875,2307.1135708617876,-136.20242913821244,-90.01,0.0,3.0,1500,519.787,0,3200.97,-80147.54,11.181,0,-2.235,15.61,0.577,2.528,-5.03,3.827,1268.61,8827.618,272.638,-313.802,-690.495,295.498
357.0,-1164.0,6751.0,-15.582,14.835,-5.959,627.8358660794835,2307.123866079484,-136.19013392051642,-90.01,0.0,3.0,1500,412.644,0,3200.168,-80715.7,11.26,0,-2.345,15.271,1.101,2.482,-4.894,3.832,1330.864,8635.651,520.349,-308.178,-671.84,295.903
307.0,-1160.0,6723.0,-17.779,-13.575,-3.996,628.0001705970465,2307.1301705970463,-136.17982940295354,-90.01,0.0,3.0,1500,305.501,0,3201.084,-81590.73,11.383,0,-2.3,16.386,0.635,2.565,-4.669,3.869,1305.32,9266.16,299.817,-318.479,-640.879,298.738
287.0,-1073.0,6550.0,-25.024,-15.739,-4.868,628.1454844237808,2307.1374844237807,-136.17251557621927,-90.01,0.0,3.0,1500,199.975,0,3200.13,-79318.08,11.066,0,-2.138,15.213,1.338,2.604,-4.588,3.839,1213.46,8603.292,632.165,-323.274,-629.817,296.419
343.0,-1035.0,6635.0,6.679,19.925,-6.083,628.2688075690003,2307.144807569,-136.16819243099982,-90.01,0.0,3.0,1500,114.454,0,3199.138,-82262.2,11.476,0,-2.191,14.352,1.529,2.568,-4.269,3.872,1243.403,8116.211,722.434,-318.775,-585.961,298.996
282.0,-995.0,6571.0,-7.36,-15.155,-5.755,628.371140042028,2307.152140042028,-136.16185995797198,-90.01,0.0,3.0,1500,54.13,0,3200.245,-80828.12,11.276,0,-1.938,15.424,1.303,2.607,-4.06,3.873,1099.947,8722.449,615.688,-323.688,-557.357,299.107
265.0,-875.0,6447.0,-23.075,-8.703,-5.045,628.4534818521965,2307.1564818521965,-136.15951814780337,-90.01,0.0,3.0,1500,18.744,0,3198.833,-82581.22,11.521,0,-1.814,14.231,1.658,2.622,-3.883,3.886,1029.91,8047.953,783.411,-325.464,-533.008,300.064
298.0,-855.0,6469.0,15.467,15.427,-5.44,628.5148330088479,2307.162833008848,-136.15816699115211,-90.01,0.0,3.0,1500,3.561,0,3199.94,-82945.82,11.572,0,-1.76,14.746,1.665,2.608,-3.638,3.916,998.783,8338.853,786.65,-323.806,-499.429,302.384
234.0,-808.0,6436.0,4.222,-13.596,-5.188,628.555193521333,2307.165193521333,-136.15980647866706,-90.01,0.0,3.0,1500,0.063,0,3199.654,-80736.97,11.263,0,-1.79,15.431,1.719,2.628,-3.731,3.919,1015.869,8726.157,812.421,-326.293,-512.193,302.605
226.0,-681.0,6364.0,-7.264,-3.34,-5.151,628.5775633990123,2307.1675633990126,-136.1654366009877,-90.01,0.0,3.0,1500,0.0,0,3200.664,-82362.46,11.49,0,-1.705,14.891,1.834,2.624,-3.895,3.909,967.655,8421.101,866.639,-325.76,-534.709,301.868
233.0,-668.0,6388.0,20.492,10.31,-4.625,628.5899426512558,2307.171942651256,-136.1710573487442,-90.01,0.0,3.0,1500,0.0,0,3200.073,-80138.42,11.18,0,-1.811,15.086,1.549,2.597,-3.976,3.878,1027.88,8531.325,731.728,-322.445,-545.837,299.475
189.0,-618.0,6338.0,10.467,-13.722,-4.243,628.6013312874428,2307.175331287443,-136.17166871255722,-90.01,0.0,3.0,1500,0.0,0,3201.294,-79208.7,11.05,0,-1.964,15.632,1.879,2.616,-4.101,3.866,1115.003,8840.259,887.763,-324.754,-562.921,298.517
196.0,-543.0,6308.0,10.395,1.36,-5.105,628.6157293169617,2307.184729316962,-136.16027068303816,-90.01,0.0,3.0,1500,0.0,0,3201.58,-76015.44,10.605,0,-1.692,14.923,2.01,2.629,-4.066,3.872,960.212,8439.303,949.585,-326.352,-558.143,298.996
199.0,-531.0,6294.0,19.16,4.688,-4.428,628.628136749211,2307.1931367492107,-136.15886325078904,-90.01,0.0,3.0,1500,0.0,0,3202.133,-73548.33,10.261,0,-1.87,16.094,1.746,2.611,-3.843,3.851,1061.376,9101.327,825.095,-324.162,-527.509,297.339
168.0,-496.0,6276.0,7.982,-13.915,-3.138,628.6355535935977,2307.2045535935977,-136.15644640640238,-90.01,0.0,3.0,1500,0.0,0,3202.229,-72964.98,10.179,0,-1.767,15.135,1.852,2.642,-3.817,3.836,1003.181,8558.798,875.088,-328.009,-523.975,296.198
180.0,-462.0,6272.0,13.639,2.437,-4.441,628.6459798595387,2307.2119798595386,-136.14702014046134,-90.01,0.0,3.0,1500,0.0,0,3200.626,-71105.53,9.92,0,-1.837,15.622,1.94,2.635,-3.773,3.826,1042.936,8834.36,916.491,-327.062,-517.953,295.424
178.0,-459.0,6248.0,19.327,5.0,-4.693,628.6564155564604,2307.22341555646,-136.13758444353965,-90.01,0.0,3.0,1500,0.0,0,3200.722,-73530.1,10.258,0,-1.756,15.716,1.911,2.642,-3.658,3.822,996.583,8887.787,902.972,-328.009,-502.112,295.13
150.0,-427.0,6217.0,8.042,-11.228,-3.931,628.6668606937984,2307.2318606937984,-136.1281393062016,-90.01,0.0,3.0,1500,0.046,0,3199.272,-72096.02,10.058,0,-1.809,15.736,1.851,2.665,-3.62,3.805,1026.865,8899.08,874.666,-330.792,-496.941,293.841
161.0,-410.0,6222.0,14.171,2.812,-4.471,628.6773152809978,2307.242315280998,-136.1196847190021,-90.01,0.0,3.0,1500,0.366,0,3199.215,-73666.83,10.277,0,-1.757,15.768,1.912,2.648,-3.555,3.804,997.598,8916.776,903.253,-328.72,-488.039,293.767
163.0,-420.0,6277.0,19.253,1.645,-4.443,628.6827793275136,2307.2507793275136,-136.12822067248652,-90.01,0.0,3.0,1500,1.234,0,3199.062,-75289.28,10.503,0,-1.777,17.745,2.001,2.652,-3.558,3.802,1008.425,10034.7,945.36,-329.193,-488.432,293.583
149.0,-401.0,6298.0,9.301,-8.222,-4.185,628.6892528428092,2307.259252842809,-136.13474715719082,-90.01,0.0,3.0,1500,2.924,0,3198.795,-73599.98,10.268,0,-1.765,14.281,2.974,2.666,-3.799,3.777,1001.997,8075.93,1405.155,-330.969,-521.422,291.668
156.0,-390.0,6306.0,12.79,-2.402,-4.397,628.7037358363585,2307.2707358363587,-136.12626416364148,-90.01,0.0,3.0,1500,5.712,0,3199.367,-74718.08,10.424,0,-1.772,15.75,3.464,2.658,-3.893,3.778,1005.888,8906.832,1636.671,-329.963,-534.448,291.742
155.0,-392.0,6300.0,15.623,-0.834,-4.034,628.7162283176445,2307.2802283176443,-136.12477168235552,-90.01,0.0,3.0,1500,9.87,0,3199.825,-73539.22,10.259,0,-1.881,16.83,3.655,2.671,-3.95,3.76,1067.466,9517.79,1727.222,-331.62,-542.237,290.38
145.0,-376.0,6326.0,11.538,-6.575,-3.718,628.7257302961596,2307.29073029616,-136.13226970384045,-90.01,0.0,3.0,1500,15.673,0,3200.664,-72257.05,10.08,0,-1.828,16.543,3.805,2.71,-4.017,3.775,1037.692,9354.98,1798.057,-336.415,-551.466,291.484
154.0,-383.0,6414.0,15.646,0.003,-4.509,628.7342417814057,2307.298241781406,-136.14175821859428,-90.01,0.0,3.0,1500,23.395,0,3199.902,-73071.31,10.194,0,-2.191,16.663,3.685,2.737,-3.992,3.795,1243.572,9422.902,1741.445,-339.79,-547.997,293.031
150.0,-385.0,6479.0,11.72,-5.338,-3.964,628.7417627828945,2307.3047627828946,-136.15223721710555,-90.01,0.0,3.0,1500,33.311,0,3200.455,-70561.67,9.844,0,-2.146,17.107,3.048,2.822,-3.948,3.827,1218.366,9674.195,1440.361,-350.327,-541.975,295.498
144.0,-369.0,6505.0,9.551,-4.285,-3.48,628.7502933101468,2307.308293310147,-136.16470668985323,-90.01,0.0,3.0,1500,45.567,0,3200.13,-71287.83,9.945,0,-2.28,17.329,1.737,2.92,-3.647,3.893,1293.985,9799.926,820.871,-362.521,-500.672,300.616
157.0,-388.0,6534.0,19.718,1.958,-4.365,628.7678333726931,2307.313833372693,-136.17816662730684,-90.01,0.0,3.0,1500,60.018,0,3200.493,-71725.34,10.006,0,-2.434,17.651,0.171,3.051,-3.061,4.024,1381.785,9981.612,80.975,-378.8,-420.227,310.742
152.0,-405.0,6616.0,6.831,-7.997,-4.075,628.8063829800737,2307.3233829800733,-136.18861701992623,-90.01,0.0,3.0,1500,76.656,0,3199.291,-71214.91,9.935,0,-2.606,17.854,0.504,3.215,-2.102,4.19,1479.058,10096.72,238.136,-399.164,-288.53,323.556
161.0,-430.0,6717.0,-0.958,-6.143,-3.672,628.8579421418381,2307.332942141838,-136.19605785816188,-90.01,0.0,3.0,1500,95.482,0,3198.662,-73445.03,10.246,0,-2.799,17.845,0.687,3.336,-1.188,4.337,1589.019,10091.67,324.743,-414.141,-163.051,334.898
181.0,-488.0,6772.0,10.688,-1.959,-4.755,628.9115108675454,2307.3445108675455,-136.20048913245458,-90.01,0.0,3.0,1500,116.496,0,3199.978,-71707.12,10.004,0,-2.826,18.375,0.249,3.378,-0.56,4.494,1604.075,10391.0,117.448,-419.409,-76.911,347.049
170.0,-497.0,6787.0,1.967,-10.277,-3.801,628.9610891667644,2307.3510891667643,-136.2059108332356,-90.01,0.0,2.99,1500,139.652,0,3199.272,-72460.62,10.109,0,-2.892,18.494,-0.221,3.301,-0.028,4.711,1641.461,10458.75,-104.633,-409.819,-3.796,363.766
175.0,-507.0,6830.0,3.259,-4.922,-4.277,629.0086770490734,2307.3606770490733,-136.2113229509267,-90.02,0.0,2.99,1500,164.721,0,3200.378,-72293.51,10.086,0,-2.775,18.562,-0.426,3.15,0.422,4.748,1574.977,10497.18,-201.239,-390.995,57.863,366.638
